"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
1,NA,NA,2.82,"RENT"
0,0,764,10.11,"RENT"
0,0,15676,25.44," "
1,0,NA,22.7,"RENT"
1,0,8719,NA,"n/a"
0,0,NA,34.41,"MORTGAGE"
2,0,NA,26.45," "
2,0,15296,8.54," "
0,0,NA,33.71,"RENT"
3,NA,NA,NA,"RENT"
0,0,62574,28.3,"MORTGAGE"
1,0,48003,38.29,"MORTGAGE"
1,NA,NA,NA,"MORTGAGE"
0,0,1618,NA," "
NA,0,38393,25.98,"RENT"
NA,0,3574,12,"n/a"
1,0,5924,14.84,NA
1,0,13116,NA,"RENT"
1,NA,5275,11.34,""
0,1,NA,NA," "
0,0,12356,13.64,"MORTGAGE"
2,0,28219,19.44,"n/a"
0,0,10842,18.85,"RENT"
0,0,45637,32.45,""
NA,0,7169,25.08,"RENT"
NA,0,1933,2.14,"n/a"
0,0,7972,19.63,NA
2,0,17669,19.4,"RENT"
4,1,4639,14.54,"n/a"
2,3,7399,12.26,"MORTGAGE"
1,0,15292,32.66,"RENT"
0,0,3081,9.37," "
0,0,31210,NA,""
0,0,43163,18.36,"MORTGAGE"
0,0,NA,10.8,"n/a"
0,0,25881,35.76,"MORTGAGE"
0,0,36476,18.56,"MORTGAGE"
NA,NA,NA,28.34,"n/a"
0,0,8711,NA," "
4,0,40070,10.95,"OWN"
NA,0,NA,NA,""
2,NA,4731,NA," "
2,0,9833,NA,"MORTGAGE"
0,0,13855,11.98,"MORTGAGE"
2,0,NA,7.81,"MORTGAGE"
0,0,14602,23.7,"RENT"
2,0,NA,15.53,"MORTGAGE"
0,0,11649,17.89,"MORTGAGE"
1,0,17567,NA,"MORTGAGE"
1,1,8581,8.04,"n/a"
NA,0,723,NA,NA
4,0,22320,22.97,"MORTGAGE"
1,0,18380,34.12,"MORTGAGE"
1,1,NA,NA,"n/a"
2,0,NA,NA,"n/a"
2,0,14910,11.72," "
NA,NA,21567,NA,"RENT"
1,0,11290,36.79," "
0,0,16142,23.19,"n/a"
NA,0,8881,13.29,"OWN"
0,1,NA,NA,"OWN"
3,1,2447,11.06,"MORTGAGE"
NA,0,17548,6.4,NA
2,0,NA,NA,"n/a"
NA,0,57071,NA,"RENT"
1,0,4784,10.63,NA
NA,0,29089,28.51,"OWN"
3,0,575,2.44,"RENT"
1,0,26918,NA," "
0,0,12361,12.89,"n/a"
0,0,6194,3.35," "
1,0,15448,22.05,"OWN"
0,0,15459,NA,"MORTGAGE"
0,0,34556,NA,"MORTGAGE"
1,1,1278,19.5,"OWN"
0,NA,28590,10.36,"OWN"
0,0,NA,20.94,""
1,0,16281,NA,"MORTGAGE"
0,0,28503,NA,""
0,0,12604,17.59,"MORTGAGE"
1,0,NA,22.59,"MORTGAGE"
1,NA,10227,20.37," "
0,0,24411,23.15,"RENT"
NA,0,NA,11.64,"MORTGAGE"
0,0,5050,19.1,"RENT"
0,0,8407,29.38,"RENT"
1,1,13041,NA,"MORTGAGE"
NA,1,12202,NA,"RENT"
1,0,46922,12.43," "
0,0,2061,20.83,"MORTGAGE"
0,NA,13233,19.51,"MORTGAGE"
NA,0,30865,23.98,NA
0,0,33693,5.13,"MORTGAGE"
0,0,28421,NA,"RENT"
0,0,NA,36.48,"OWN"
1,0,29213,36.51,"MORTGAGE"
0,0,NA,32.45,"RENT"
0,0,43050,22.04,"MORTGAGE"
2,NA,11949,NA,"MORTGAGE"
0,0,22929,10.68,"RENT"
0,0,NA,14.85,"RENT"
0,0,22243,13.24," "
NA,NA,4243,17.08,"RENT"
NA,0,NA,NA," "
0,0,3057,37.46,"RENT"
3,NA,3799,19.33,"MORTGAGE"
NA,0,27249,18.52,"RENT"
2,0,259,8.1,"n/a"
NA,0,11218,NA,NA
1,0,15808,33.89," "
2,0,25035,24.03,"RENT"
0,0,8831,24.12,NA
2,0,11690,22.45,"n/a"
0,0,NA,NA,"n/a"
2,0,NA,22.04," "
NA,0,19871,20.64,"n/a"
0,0,8419,NA,"OWN"
NA,0,58153,16.8,"MORTGAGE"
0,0,3739,NA,"MORTGAGE"
1,0,35883,13.91," "
0,NA,18543,8.48,"MORTGAGE"
0,0,17350,NA," "
1,0,32663,23.53,"n/a"
NA,0,9863,37.79,"n/a"
0,0,26768,NA,"RENT"
NA,0,NA,24.77,"RENT"
1,1,NA,5.12,NA
0,0,NA,7.7," "
NA,1,4784,35,"RENT"
0,0,20383,18.9," "
0,NA,16797,22.95,"OWN"
0,0,24196,NA,"MORTGAGE"
0,0,28107,NA,"MORTGAGE"
0,0,NA,17.91,"n/a"
0,0,10228,12.71,"MORTGAGE"
0,0,11997,NA," "
NA,0,NA,9.68," "
0,0,NA,25.98," "
NA,0,NA,34.63,"OWN"
0,0,22181,NA,"n/a"
0,1,42963,NA,"MORTGAGE"
0,0,11728,17.94," "
0,0,302042,8.87,NA
2,0,21632,NA,"RENT"
1,0,9326,14.99," "
2,1,6723,32.93,"n/a"
3,NA,13917,20.65,"OWN"
0,0,2481,24.12,"MORTGAGE"
0,0,6862,10.5,"RENT"
0,0,48739,NA," "
1,0,6447,6.07,"RENT"
0,0,12833,12.5," "
3,0,14719,8.5,"RENT"
0,NA,5268,13.56,"RENT"
NA,0,5954,24.45,NA
1,0,NA,7.07," "
NA,0,NA,NA,"RENT"
0,NA,4899,24.47,"RENT"
NA,1,NA,5.4,"MORTGAGE"
0,0,NA,NA,"MORTGAGE"
0,0,NA,NA,NA
0,0,17761,29,"RENT"
0,0,10480,7.09,""
NA,0,25244,NA," "
1,0,42653,25.05,"RENT"
NA,0,29513,17.72,"n/a"
1,0,3288,NA," "
0,0,10532,NA,"n/a"
0,0,NA,13.89,"RENT"
0,0,8604,NA,"OWN"
0,1,8428,14.82,NA
1,0,8801,28.54,NA
1,0,NA,12.38,"RENT"
NA,0,NA,30.08,"OWN"
0,0,6378,13.18,"RENT"
0,0,10843,22.74," "
NA,0,2566,16.2,NA
0,NA,18804,NA,"MORTGAGE"
0,0,NA,6.17,"MORTGAGE"
0,0,84439,29.94,"RENT"
0,0,NA,11.22,"RENT"
1,0,9428,16.53,""
2,0,20753,19.19,"n/a"
1,NA,NA,23.12,"MORTGAGE"
1,1,7116,7.01,"n/a"
1,0,17622,32.71,"n/a"
1,0,NA,12.35,"OWN"
2,0,NA,26.45,"RENT"
1,0,NA,NA," "
1,0,13737,15.31,"OWN"
3,1,3466,NA,"OWN"
NA,0,16324,28.72,NA
0,0,8010,21.55,"MORTGAGE"
0,0,5221,15.52,""
2,0,17644,29.17,"MORTGAGE"
NA,0,20562,NA,"n/a"
0,0,138918,9.85,"MORTGAGE"
1,0,1276,15.65,"n/a"
0,0,24572,NA,"OWN"
0,0,NA,NA,""
0,1,6371,24.62,""
0,0,8831,6.12," "
1,0,13269,17.32,"OWN"
0,0,NA,NA,"RENT"
2,0,20483,22.22,"n/a"
NA,0,7158,13.26,NA
0,0,997,7.51,"n/a"
0,0,8562,23.14,NA
NA,0,10935,6.5,"n/a"
5,0,14732,NA,"MORTGAGE"
1,0,17360,NA,"RENT"
NA,0,8010,20.43,"RENT"
NA,0,42861,24.53,"MORTGAGE"
0,0,13310,NA,"RENT"
0,NA,42103,24.96,"MORTGAGE"
0,1,5577,33.65,"MORTGAGE"
2,NA,NA,NA,"RENT"
2,0,15813,27.6,"MORTGAGE"
NA,0,23277,23.29,"RENT"
NA,0,NA,NA,"RENT"
1,0,21349,15.19,"MORTGAGE"
0,0,20049,20.59,"MORTGAGE"
0,0,NA,18.28,"n/a"
2,NA,NA,25.91," "
0,0,83656,NA,"OWN"
2,NA,NA,4.55,"RENT"
3,0,25852,26.61,"MORTGAGE"
1,0,4071,12.58,"RENT"
0,0,NA,11.76,"RENT"
NA,0,12935,28.21,"RENT"
0,0,14640,24.24,"RENT"
0,0,24138,NA,"MORTGAGE"
0,0,25981,27.68," "
2,0,34649,21.52,"n/a"
0,0,22757,29.74,"RENT"
0,0,9453,13.99,""
0,1,NA,NA," "
NA,0,12236,33.81,"MORTGAGE"
0,0,6023,20.32,""
0,0,6909,NA," "
NA,0,97438,19.6,"OWN"
2,0,21449,NA,"OWN"
2,NA,5323,24.42," "
1,1,11311,NA,"MORTGAGE"
NA,0,4994,28.89,""
NA,NA,4964,NA,"MORTGAGE"
2,NA,38022,9.99,"MORTGAGE"
NA,1,7993,13.15,"MORTGAGE"
1,0,NA,NA,NA
NA,0,16142,32.21,""
0,0,NA,NA," "
NA,0,9277,NA,"RENT"
0,0,26885,12.31,"RENT"
0,0,1640,8.55,"MORTGAGE"
NA,0,32499,NA,NA
0,0,11495,10.77,"OWN"
0,0,8540,21.78,"RENT"
2,0,10740,NA,"RENT"
1,0,NA,NA,"n/a"
1,1,NA,NA,"n/a"
0,0,20309,20.24,"n/a"
NA,0,NA,NA,"RENT"
1,0,8745,26.17,"RENT"
3,0,8346,14.76,"RENT"
0,0,NA,20.36,"OWN"
0,1,7769,17.3,"MORTGAGE"
NA,1,2540,NA," "
1,NA,22336,NA," "
NA,0,17556,30.53,"MORTGAGE"
1,0,NA,28.33,"n/a"
NA,1,7359,NA,"n/a"
NA,NA,14793,NA,"RENT"
0,0,22289,NA," "
2,NA,7089,NA,"RENT"
0,3,6403,29.86," "
NA,0,NA,23.5,"MORTGAGE"
0,0,65303,19.27,"MORTGAGE"
1,0,13382,21.2," "
NA,1,4575,16.66,"MORTGAGE"
3,0,NA,17.2,"MORTGAGE"
0,0,NA,29.03,"MORTGAGE"
2,NA,12669,18.86," "
0,0,23943,NA,"MORTGAGE"
NA,0,32115,NA,NA
1,0,31541,24.55,"MORTGAGE"
0,NA,9838,21.24,""
1,0,8247,9.14,"n/a"
4,0,NA,NA,"RENT"
0,0,12216,NA," "
2,NA,1068,NA," "
NA,NA,16153,12.04,NA
1,0,NA,16.05," "
0,1,9102,NA,"RENT"
0,0,25367,8.19,"MORTGAGE"
1,NA,16152,12.4,"n/a"
0,0,NA,11.55," "
0,0,15646,NA," "
NA,1,11236,NA,""
NA,0,24533,9.88,"MORTGAGE"
0,1,1264,14.95,"RENT"
2,0,11418,NA,"RENT"
0,NA,39756,13.46,"MORTGAGE"
3,0,NA,11.47," "
0,0,NA,11.98,"n/a"
NA,0,7336,10.08,"MORTGAGE"
0,0,7093,28.22," "
1,0,48501,NA,"RENT"
3,0,28984,34.42,"MORTGAGE"
0,0,33979,NA,"MORTGAGE"
0,0,NA,5.79,NA
0,0,20600,NA,"n/a"
1,0,13699,24.69,"MORTGAGE"
NA,0,10553,NA,"n/a"
0,0,15990,15.5,"OWN"
1,0,11055,15.36,"MORTGAGE"
0,0,NA,28.74,"MORTGAGE"
0,0,3274,12.68,"RENT"
1,1,3940,18.54,"MORTGAGE"
0,0,16322,20.28,"RENT"
1,1,12396,10.07,"MORTGAGE"
0,0,55522,20.47,"MORTGAGE"
0,0,11015,NA,""
0,0,NA,NA,"RENT"
2,0,11688,26.66,"RENT"
0,NA,14295,7.7,"RENT"
1,0,8187,8.21,"n/a"
0,0,12448,NA," "
NA,0,22343,19.35,"MORTGAGE"
0,0,NA,24.98,"RENT"
1,0,NA,34.83,"MORTGAGE"
NA,0,NA,3.41," "
3,0,NA,NA," "
1,0,NA,16.94,"OWN"
0,0,NA,11.12,"MORTGAGE"
0,0,NA,18.19,"n/a"
0,0,39223,16.04,"n/a"
1,0,NA,16.32,NA
0,1,12521,NA,"RENT"
1,0,4828,24.95,"MORTGAGE"
0,0,9461,7.22,"MORTGAGE"
1,0,3968,13.95,"MORTGAGE"
0,0,11602,NA," "
2,0,40033,31.07,""
0,0,8395,25.77,"n/a"
NA,0,26892,28.68," "
0,4,14449,14.53,"RENT"
1,0,7714,NA,"RENT"
NA,0,10372,NA,"RENT"
1,0,NA,24.77,NA
2,0,NA,24.74,"MORTGAGE"
0,0,38174,32.17,"MORTGAGE"
2,0,NA,23.97,"MORTGAGE"
NA,0,24728,20.02,"n/a"
0,0,8417,10.2,"MORTGAGE"
0,2,28110,8.64,"MORTGAGE"
1,0,19292,17.39,"n/a"
0,0,10118,NA,"MORTGAGE"
5,0,NA,33.37,"MORTGAGE"
0,0,31405,10.93," "
NA,0,42537,14.14,"MORTGAGE"
0,0,NA,10.21,"RENT"
2,0,8551,23.94,"MORTGAGE"
0,3,17356,37.76,"MORTGAGE"
0,0,17771,35.25,"RENT"
0,0,14287,NA," "
NA,NA,NA,NA,"OWN"
0,0,25745,26.26,"RENT"
1,0,40514,NA,"n/a"
NA,0,19485,NA," "
1,NA,7875,8.53,"MORTGAGE"
1,0,NA,12.99,"MORTGAGE"
0,0,3129,8.77,"MORTGAGE"
0,0,NA,28.9,"MORTGAGE"
0,0,NA,NA," "
NA,0,18814,10.33,"MORTGAGE"
2,0,11622,13.45,"RENT"
0,0,8201,15.03,"n/a"
0,0,10664,12.86," "
0,0,7931,NA,"RENT"
2,0,3808,13.16,"RENT"
0,0,180892,24.04,"MORTGAGE"
2,0,23781,23.85,"MORTGAGE"
3,0,10280,NA,"RENT"
1,NA,26519,NA,"RENT"
0,0,91430,31.21,"RENT"
1,0,NA,15.16,"MORTGAGE"
3,3,3255,25.42," "
0,0,NA,NA," "
NA,0,12485,NA,"MORTGAGE"
0,0,7337,26.36,"RENT"
2,1,3402,16.94,"MORTGAGE"
1,1,NA,NA,"n/a"
3,0,15027,16," "
1,0,18333,NA,"MORTGAGE"
1,0,899,3.55,"MORTGAGE"
0,0,2657,NA,"RENT"
0,NA,5112,27.38,NA
NA,1,NA,5.52,"RENT"
4,0,14294,4.54," "
0,0,15647,7.71,"MORTGAGE"
0,0,7047,21.41,"RENT"
0,0,NA,17.18,"n/a"
0,0,NA,4.31,"n/a"
NA,0,17489,18.43,"MORTGAGE"
0,0,37233,8.95,"MORTGAGE"
4,0,8358,6.67,"RENT"
3,0,7198,13.71,"MORTGAGE"
2,0,6818,15.03,"MORTGAGE"
0,0,301,NA,"MORTGAGE"
2,0,16079,NA,"OWN"
2,1,19756,23.65," "
0,0,16823,24.08,"MORTGAGE"
0,0,35100,17.35,"MORTGAGE"
0,0,13101,NA," "
1,1,9559,17.02,"MORTGAGE"
0,1,NA,10.68,"RENT"
0,0,26053,9.35,NA
0,0,7806,11.83,"MORTGAGE"
0,0,0,13.59,"n/a"
1,0,NA,23.56,"MORTGAGE"
0,0,NA,NA," "
1,0,4793,NA,"MORTGAGE"
1,0,17053,21.46,"RENT"
0,1,17146,NA,"RENT"
NA,0,NA,25.82,"MORTGAGE"
0,0,16757,13.33,"MORTGAGE"
0,0,NA,8.44,"n/a"
0,0,7985,25.13,"MORTGAGE"
1,0,20806,12.65," "
0,0,11635,NA,NA
NA,0,11484,14.97,"MORTGAGE"
NA,NA,8559,10.78,"n/a"
0,0,9946,8.37,"OWN"
1,NA,NA,21.01,"n/a"
0,0,190,8.12,"RENT"
NA,NA,6784,25.7,"n/a"
NA,2,6352,NA,"n/a"
0,0,11954,23.42,"RENT"
NA,0,37098,33.01,"n/a"
NA,0,NA,NA,""
NA,0,33330,27.87,"MORTGAGE"
NA,1,11225,6.26," "
0,0,NA,7.75,"MORTGAGE"
3,0,33617,31.93,"MORTGAGE"
NA,0,NA,NA,"MORTGAGE"
NA,1,11485,10.32,"RENT"
NA,0,15316,NA,"MORTGAGE"
0,0,698,27.6," "
NA,0,34747,31.8," "
1,0,NA,24,"n/a"
0,0,7040,23.72,"MORTGAGE"
1,0,NA,2.54,"MORTGAGE"
0,0,NA,NA,"MORTGAGE"
NA,0,7452,31.6,"RENT"
NA,0,NA,13.47,"MORTGAGE"
0,0,NA,NA," "
NA,0,28986,17.17,"RENT"
0,0,12643,NA,"n/a"
NA,0,22429,30.81," "
NA,0,NA,15.95,"RENT"
0,0,NA,NA,"n/a"
0,0,11187,27.63,"MORTGAGE"
NA,0,NA,17.06," "
0,0,32469,7.31,"RENT"
3,NA,11191,NA,"MORTGAGE"
0,0,26430,21.65,"MORTGAGE"
NA,0,15241,NA,"RENT"
NA,0,NA,14.89,"RENT"
1,1,189,11.28,"n/a"
0,0,7806,16.62,"MORTGAGE"
1,0,NA,20.34," "
0,0,17206,30.24,"MORTGAGE"
0,0,11954,9.4,"RENT"
1,0,15602,8.35,"RENT"
1,0,37309,35.79,"RENT"
NA,0,NA,21.13,"MORTGAGE"
0,0,18590,29.76,"RENT"
1,0,5269,10.43,"MORTGAGE"
0,0,NA,9.39,"RENT"
0,0,18196,18.67,"n/a"
0,0,31355,5.8,"n/a"
0,0,NA,NA,"MORTGAGE"
0,0,51,22.21,"MORTGAGE"
NA,1,10110,4.67,NA
2,0,54337,15.64," "
0,0,3861,2.47,"MORTGAGE"
NA,1,21761,32.07,""
1,0,NA,NA,"n/a"
2,1,13619,23.88," "
3,NA,8522,12.35,"n/a"
1,0,15552,16.99,"MORTGAGE"
0,0,8756,18.27," "
0,0,9568,7.44,"MORTGAGE"
0,0,5182,23.19,"RENT"
3,1,6527,3.6,"n/a"
0,0,NA,NA,"MORTGAGE"
1,NA,6251,8.46,"n/a"
0,0,NA,35.94,"RENT"
NA,1,9266,12.4,"MORTGAGE"
2,2,10293,NA,"MORTGAGE"
4,0,27558,23.44,"MORTGAGE"
1,0,15423,26.7,"MORTGAGE"
0,0,NA,14.16,"OWN"
0,0,NA,8.97,NA
0,1,NA,19.12,"OWN"
4,1,15036,19.25,"RENT"
0,0,4256,NA," "
NA,1,8892,NA," "
2,0,5234,15.31," "
2,0,10191,NA,"RENT"
4,1,NA,22.03,"MORTGAGE"
1,0,21228,8.72," "
1,0,NA,24.09,"n/a"
NA,NA,NA,NA,"RENT"
0,0,24947,NA,"MORTGAGE"
0,0,NA,14.11,"OWN"
3,0,11371,34.04,"MORTGAGE"
0,0,15748,24.2,"OWN"
2,0,12125,11.85,"RENT"
1,0,20828,13.28,"RENT"
3,1,21979,17.4,"RENT"
NA,0,NA,23.47,"MORTGAGE"
0,NA,6760,30.57,NA
1,0,36630,22.91,"n/a"
NA,1,4040,9.03," "
2,0,NA,7.93,"RENT"
0,0,8396,23.44,NA
NA,0,28634,14.61,"MORTGAGE"
1,1,9792,NA,"MORTGAGE"
0,0,10537,23.15,NA
0,0,18376,13.41,"n/a"
1,NA,NA,NA,"n/a"
NA,1,7070,17.9,"n/a"
1,0,NA,20.39,NA
0,1,12030,16.51,"MORTGAGE"
1,0,4622,5.62," "
3,0,18749,NA,"MORTGAGE"
2,1,629,18.68,"RENT"
1,0,1410,14.63," "
0,0,NA,0.24,"RENT"
NA,0,13243,29.68,"RENT"
NA,0,5394,NA,"OWN"
1,0,NA,NA,"MORTGAGE"
0,0,14214,19.72,"RENT"
0,0,5680,NA," "
1,0,NA,23.82,"RENT"
0,0,7825,6.17,"RENT"
0,0,21192,28.28,"RENT"
1,0,7977,NA,"MORTGAGE"
1,0,32853,NA,"MORTGAGE"
0,0,2925,NA,"OWN"
0,0,22068,13.32," "
0,0,9051,8.25,NA
1,0,NA,6.07,"RENT"
1,0,16314,NA,""
0,0,NA,NA,"n/a"
0,0,44261,21.59,"MORTGAGE"
0,2,4245,NA,"OWN"
NA,0,7896,6.6,"RENT"
0,1,33981,9.75,"MORTGAGE"
0,0,NA,NA,"MORTGAGE"
0,0,17226,16.26," "
NA,0,19532,28.47,NA
0,0,4289,20.42,"RENT"
0,NA,14930,14.38,"n/a"
1,0,NA,31.11,"MORTGAGE"
0,0,25330,22.94," "
2,0,50742,NA,"MORTGAGE"
NA,NA,16524,27.24,"MORTGAGE"
NA,0,7519,15.11,"MORTGAGE"
2,0,4005,22.2,"n/a"
NA,0,NA,NA,"RENT"
1,0,8630,29.75,"n/a"
1,0,7771,21.72,"MORTGAGE"
1,0,NA,6.71,"MORTGAGE"
2,NA,NA,11.77," "
2,0,7012,18.46,"RENT"
0,0,12236,22.09,NA
0,1,4770,18.24," "
0,0,5257,10.26,"RENT"
1,1,3317,10.54,"RENT"
1,0,23231,NA," "
0,0,7819,9.99,"RENT"
NA,0,11045,15.22,"MORTGAGE"
NA,0,NA,NA,"OWN"
0,0,5200,15.73,"MORTGAGE"
NA,1,3530,NA," "
NA,1,13126,38.87,"n/a"
1,0,1555,NA,"RENT"
0,0,11598,NA," "
0,0,16284,15.1,"RENT"
0,1,NA,NA,NA
0,NA,NA,14.59," "
0,0,NA,18.33," "
3,0,68030,NA," "
1,1,3008,18.69," "
NA,0,21464,NA,NA
1,0,7543,NA,"RENT"
NA,0,NA,31.08,NA
0,0,NA,15.57," "
0,NA,16156,12," "
NA,0,NA,NA," "
0,NA,8509,10.29,"n/a"
0,0,26669,14.71,NA
0,0,2794,5.86,"n/a"
NA,0,NA,NA,"MORTGAGE"
0,0,5096,31.42,"MORTGAGE"
0,0,13071,NA,"n/a"
0,NA,12435,9.71,"RENT"
0,0,NA,3.29,"MORTGAGE"
0,0,NA,27.78,"RENT"
1,0,1670,6.26,"RENT"
0,0,2490,NA," "
0,0,21306,20.13,"MORTGAGE"
NA,0,6997,12.45,"MORTGAGE"
NA,0,9488,NA,"RENT"
0,0,NA,18.79,"MORTGAGE"
0,0,7555,12.6,"n/a"
0,0,21001,NA," "
0,0,15494,12.44,"MORTGAGE"
3,0,16044,29.47,"MORTGAGE"
0,0,NA,23.21," "
NA,0,2239,7.2,"OWN"
1,1,20446,23.75," "
0,0,10593,32.11,"RENT"
2,0,NA,NA,"MORTGAGE"
NA,0,2873,20.5,"MORTGAGE"
0,0,NA,NA,"RENT"
NA,0,14614,23.53,NA
NA,0,NA,17.64,"MORTGAGE"
NA,0,14374,32.84,""
0,NA,12127,NA,"RENT"
0,0,10636,26.35,"RENT"
NA,0,15943,21.51,"RENT"
1,0,NA,22.77," "
0,0,NA,3.54," "
0,0,NA,18.7,"RENT"
0,0,15630,16.38,"MORTGAGE"
0,0,NA,21.54," "
NA,0,8288,NA,"RENT"
0,0,2174,NA,"MORTGAGE"
1,NA,5759,7.52,"OWN"
NA,0,63965,NA,"RENT"
NA,0,17407,38.17,"MORTGAGE"
NA,NA,9641,NA," "
NA,0,5648,16.88," "
2,0,16557,18.94," "
0,0,NA,NA,"MORTGAGE"
1,1,5449,13.98,"RENT"
1,0,41828,21.82,NA
3,0,15114,21.93," "
NA,0,14834,NA,NA
NA,0,28840,23.2,NA
0,0,41968,26.86," "
0,0,3828,16.89,NA
0,0,NA,23.77," "
1,0,NA,10.33," "
NA,NA,NA,10.09,"MORTGAGE"
0,0,26918,20.16,"n/a"
0,0,40308,NA,"MORTGAGE"
1,0,14411,27.87,"RENT"
1,0,5961,4.74,"MORTGAGE"
NA,0,17853,26.04,"MORTGAGE"
1,0,31848,32.98,"MORTGAGE"
0,1,NA,23.97,""
0,0,9365,12.31,"MORTGAGE"
2,NA,10957,10.35,"RENT"
0,0,NA,37.55,"MORTGAGE"
2,0,NA,18.33,"MORTGAGE"
0,0,3627,NA,"RENT"
1,1,NA,21.19,"MORTGAGE"
0,3,NA,29.75,"RENT"
1,1,13819,32.13,"RENT"
0,1,4304,NA,NA
NA,1,9818,NA," "
0,0,4794,20.93,"n/a"
0,0,3080,14.36,"MORTGAGE"
2,NA,NA,0,"MORTGAGE"
0,0,3944,14.74,"RENT"
1,0,NA,34.96,"n/a"
0,0,3724,NA,"RENT"
2,1,8085,NA,"MORTGAGE"
0,0,65608,21.74,""
0,NA,8885,NA,"RENT"
2,NA,8575,NA,"RENT"
1,1,4488,NA,"RENT"
1,1,13876,31.09,"MORTGAGE"
0,0,NA,NA," "
2,NA,47382,23.36,"n/a"
0,0,16305,NA,"MORTGAGE"
2,0,30220,31.13,"OWN"
NA,0,21092,27.12,"RENT"
0,0,21790,NA,""
2,0,21151,NA,"n/a"
0,0,12819,29.92,"RENT"
1,2,6474,NA,""
0,NA,3644,1.53,"n/a"
1,0,5963,NA,"MORTGAGE"
0,0,4044,NA," "
0,0,6842,NA,"MORTGAGE"
1,0,35229,16.72,"MORTGAGE"
2,0,44289,27.43,"MORTGAGE"
NA,0,NA,30.44,"n/a"
1,0,5685,NA,""
2,0,6235,16.41,"MORTGAGE"
0,0,20648,NA,"RENT"
0,0,9222,NA,"MORTGAGE"
0,0,3869,3.38,NA
0,0,13177,15.88,"MORTGAGE"
1,0,8145,24.88,"MORTGAGE"
0,0,2727,19.49,NA
0,0,14273,22.85,"MORTGAGE"
1,0,8955,14.13,"MORTGAGE"
0,0,45709,NA,NA
1,0,4645,14.38,"MORTGAGE"
0,0,29790,11.82,"RENT"
NA,NA,11348,29.04,"RENT"
0,0,NA,21.94," "
1,0,3855,25.88,"RENT"
0,0,8847,16.36,"RENT"
4,0,4373,9.5,"MORTGAGE"
NA,0,27668,21.64,"MORTGAGE"
0,0,54023,15.69,"OWN"
0,NA,11119,7.82,"n/a"
2,1,8056,NA,"MORTGAGE"
2,0,NA,17.02," "
0,0,761,20.31,"RENT"
0,2,NA,NA,"OWN"
2,NA,NA,NA,"n/a"
2,0,NA,23.15,"MORTGAGE"
1,0,NA,21.89,"RENT"
1,0,NA,17.84,"MORTGAGE"
2,1,5463,15.07,NA
0,0,3570,36.59,"OWN"
0,2,745,23.19,"MORTGAGE"
1,NA,12844,24.3,NA
1,0,4778,9.37,"MORTGAGE"
0,1,NA,14.8," "
1,0,28859,NA," "
0,NA,NA,NA,"MORTGAGE"
0,0,9261,NA,NA
0,0,20811,24.18,"MORTGAGE"
NA,0,21904,21.72,"RENT"
0,0,10146,33.12,"RENT"
NA,0,NA,NA,"MORTGAGE"
2,0,9597,NA,"MORTGAGE"
0,0,10698,7.79,"MORTGAGE"
2,0,48041,23.65,"MORTGAGE"
NA,0,3819,NA,"RENT"
0,0,NA,26.68," "
NA,0,15919,NA,"MORTGAGE"
NA,0,NA,4.06,"RENT"
0,0,22080,NA,"n/a"
1,0,12823,NA,"MORTGAGE"
2,0,5471,15.09," "
0,0,NA,NA," "
3,1,NA,NA," "
0,0,15540,23.78,"MORTGAGE"
0,0,5032,18.39,"RENT"
0,NA,14843,NA,"MORTGAGE"
0,0,13278,20.52,"n/a"
0,0,9208,NA," "
0,0,4973,NA,"RENT"
1,0,14734,9.49," "
0,0,8097,7.91," "
0,0,13246,19.89,"MORTGAGE"
NA,0,13143,10.24,"MORTGAGE"
1,0,NA,22.07,"n/a"
1,0,23109,19.66," "
0,0,30235,12.49,"MORTGAGE"
NA,0,20985,NA,"n/a"
NA,0,10492,34.4," "
NA,1,5545,12.59,"MORTGAGE"
0,0,34484,NA,"MORTGAGE"
0,1,7306,14.27,"MORTGAGE"
NA,0,3726,22.93,"MORTGAGE"
1,0,24556,39.39,"MORTGAGE"
NA,0,5391,NA,"n/a"
0,0,NA,28.16,NA
0,0,NA,NA,"RENT"
0,1,NA,NA,"n/a"
0,0,10895,14.45,"RENT"
1,0,18584,30.39," "
NA,0,19135,NA,NA
0,0,13540,14.67,""
1,0,30971,NA," "
0,0,10989,9.93,"RENT"
NA,1,434,7.64," "
4,0,10080,25.72,"OWN"
1,0,1272,NA," "
0,0,NA,4.41,"RENT"
NA,0,312,17.76,"n/a"
2,0,NA,28.42,"MORTGAGE"
0,0,20912,25.46,"RENT"
0,0,NA,NA,"RENT"
0,0,21840,21.58," "
0,2,6788,4.7,"n/a"
0,0,NA,15.62," "
NA,0,NA,16.3,"RENT"
0,0,5483,8.5," "
0,0,3783,18.63,"RENT"
0,0,23318,20.56,NA
0,0,29224,NA,"OWN"
1,0,25694,21.98,"MORTGAGE"
0,0,2301,22.06,"n/a"
0,NA,1028,6.88,"RENT"
0,0,7524,NA,"MORTGAGE"
0,0,NA,17.25,"RENT"
2,0,16411,17.44,"RENT"
3,NA,NA,NA,"MORTGAGE"
0,NA,NA,9.92,"RENT"
0,0,14337,35.96," "
1,0,NA,24.71," "
0,0,28175,30.35,"MORTGAGE"
0,0,9717,16.26,"n/a"
0,1,1265,20.52,NA
